"interaction","name","selected","shared interaction","shared name"
"interacts with","ADAMTS19 (interacts with) ISOC1","false","interacts with","ADAMTS19 (interacts with) ISOC1"
"interacts with","LINC03044 (interacts with) DDX11L17","false","interacts with","LINC03044 (interacts with) DDX11L17"
"interacts with","LINC03044 (interacts with) HOXC11","false","interacts with","LINC03044 (interacts with) HOXC11"
"interacts with","LINC03044 (interacts with) HOXC9","false","interacts with","LINC03044 (interacts with) HOXC9"
"interacts with","LINC03044 (interacts with) LOC105371664","false","interacts with","LINC03044 (interacts with) LOC105371664"
"interacts with","LINC03044 (interacts with) SLC16A3","false","interacts with","LINC03044 (interacts with) SLC16A3"
"interacts with","LINC03044 (interacts with) ISOC1","false","interacts with","LINC03044 (interacts with) ISOC1"
"interacts with","LINC03044 (interacts with) PTGS2","false","interacts with","LINC03044 (interacts with) PTGS2"
"interacts with","LINC03044 (interacts with) HOXC6","false","interacts with","LINC03044 (interacts with) HOXC6"
"interacts with","PEG3 (interacts with) LOC105377508","false","interacts with","PEG3 (interacts with) LOC105377508"
"interacts with","BBOX1 (interacts with) SMIM45","false","interacts with","BBOX1 (interacts with) SMIM45"
"interacts with","BBOX1 (interacts with) LGR5","false","interacts with","BBOX1 (interacts with) LGR5"
"interacts with","BBOX1 (interacts with) TRPV2","false","interacts with","BBOX1 (interacts with) TRPV2"
"interacts with","SMIM45 (interacts with) RAC3","false","interacts with","SMIM45 (interacts with) RAC3"
"interacts with","SMIM45 (interacts with) PBX4","false","interacts with","SMIM45 (interacts with) PBX4"
"interacts with","ZIC2 (interacts with) LINC02475","false","interacts with","ZIC2 (interacts with) LINC02475"
"interacts with","PKIB (interacts with) CDC25A","false","interacts with","PKIB (interacts with) CDC25A"
"interacts with","PKIB (interacts with) HS3ST3B1","false","interacts with","PKIB (interacts with) HS3ST3B1"
"interacts with","H2AC16 (interacts with) PRAME","false","interacts with","H2AC16 (interacts with) PRAME"
"interacts with","H2AC16 (interacts with) RFPL1","false","interacts with","H2AC16 (interacts with) RFPL1"
"interacts with","H2AC16 (interacts with) C10orf88B","false","interacts with","H2AC16 (interacts with) C10orf88B"
"interacts with","H2AC16 (interacts with) ISOC1","false","interacts with","H2AC16 (interacts with) ISOC1"
"interacts with","H2AC16 (interacts with) SRL","false","interacts with","H2AC16 (interacts with) SRL"
"interacts with","H2AC16 (interacts with) LOC105377508","false","interacts with","H2AC16 (interacts with) LOC105377508"
"interacts with","H2AC16 (interacts with) LEFTY2","false","interacts with","H2AC16 (interacts with) LEFTY2"
"interacts with","H2AC16 (interacts with) ITPRIPL1","false","interacts with","H2AC16 (interacts with) ITPRIPL1"
"interacts with","H2AC16 (interacts with) NCAPH","false","interacts with","H2AC16 (interacts with) NCAPH"
"interacts with","H2AC16 (interacts with) RAET1K","false","interacts with","H2AC16 (interacts with) RAET1K"
"interacts with","HOXB13 (interacts with) DLX4","false","interacts with","HOXB13 (interacts with) DLX4"
"interacts with","HOXB13 (interacts with) MIR3185","false","interacts with","HOXB13 (interacts with) MIR3185"
"interacts with","HOXB13 (interacts with) RAET1K","false","interacts with","HOXB13 (interacts with) RAET1K"
"interacts with","DLX4 (interacts with) PTGS2","false","interacts with","DLX4 (interacts with) PTGS2"
"interacts with","MGC12916 (interacts with) HS3ST3A1","false","interacts with","MGC12916 (interacts with) HS3ST3A1"
"interacts with","MGC12916 (interacts with) HK2","false","interacts with","MGC12916 (interacts with) HK2"
"interacts with","CXCR2P1 (interacts with) GBP1P1","false","interacts with","CXCR2P1 (interacts with) GBP1P1"
"interacts with","LINC00601 (interacts with) LOC107984475","false","interacts with","LINC00601 (interacts with) LOC107984475"
"interacts with","LINC00601 (interacts with) LOC105372613","false","interacts with","LINC00601 (interacts with) LOC105372613"
"interacts with","LINC00601 (interacts with) ITIH5","false","interacts with","LINC00601 (interacts with) ITIH5"
"interacts with","LINC00601 (interacts with) EDIL3-DT","false","interacts with","LINC00601 (interacts with) EDIL3-DT"
"interacts with","LOC107984475 (interacts with) LOC102723724","false","interacts with","LOC107984475 (interacts with) LOC102723724"
"interacts with","LOC107984475 (interacts with) LINC01583","false","interacts with","LOC107984475 (interacts with) LINC01583"
"interacts with","TNFSF13B (interacts with) TSHR","false","interacts with","TNFSF13B (interacts with) TSHR"
"interacts with","LINC00673 (interacts with) LOC105374353","false","interacts with","LINC00673 (interacts with) LOC105374353"
"interacts with","LINC00673 (interacts with) STON2","false","interacts with","LINC00673 (interacts with) STON2"
"interacts with","SALL4 (interacts with) DLX6","false","interacts with","SALL4 (interacts with) DLX6"
"interacts with","LOC105377508 (interacts with) LINC02328","false","interacts with","LOC105377508 (interacts with) LINC02328"
"interacts with","LOC105377508 (interacts with) OLFML2B","false","interacts with","LOC105377508 (interacts with) OLFML2B"
"interacts with","LOC105377508 (interacts with) CHRDL1","false","interacts with","LOC105377508 (interacts with) CHRDL1"
"interacts with","LOC105377508 (interacts with) DLX1","false","interacts with","LOC105377508 (interacts with) DLX1"
"interacts with","LOC105377508 (interacts with) LOC107985492","false","interacts with","LOC105377508 (interacts with) LOC107985492"
"interacts with","LOC105377508 (interacts with) MKRN3","false","interacts with","LOC105377508 (interacts with) MKRN3"
"interacts with","LOC105377508 (interacts with) ATP6V0D2","false","interacts with","LOC105377508 (interacts with) ATP6V0D2"
"interacts with","LOC105377508 (interacts with) LEFTY2","false","interacts with","LOC105377508 (interacts with) LEFTY2"
"interacts with","LOC105377508 (interacts with) FIRRE","false","interacts with","LOC105377508 (interacts with) FIRRE"
"interacts with","FMNL1-AS1 (interacts with) LOC105370953","false","interacts with","FMNL1-AS1 (interacts with) LOC105370953"
"interacts with","FMNL1-AS1 (interacts with) MOCOS","false","interacts with","FMNL1-AS1 (interacts with) MOCOS"
"interacts with","FMNL1-AS1 (interacts with) AKR1B10","false","interacts with","FMNL1-AS1 (interacts with) AKR1B10"
"interacts with","XKR9 (interacts with) LOC105375894","false","interacts with","XKR9 (interacts with) LOC105375894"
"interacts with","LOC105375894 (interacts with) LOC105378523","false","interacts with","LOC105375894 (interacts with) LOC105378523"
"interacts with","PBX4 (interacts with) DGAT2","false","interacts with","PBX4 (interacts with) DGAT2"
"interacts with","PBX4 (interacts with) PRKCG","false","interacts with","PBX4 (interacts with) PRKCG"
"interacts with","PBX4 (interacts with) LINC01152","false","interacts with","PBX4 (interacts with) LINC01152"
"interacts with","DGAT2 (interacts with) FNDC11","false","interacts with","DGAT2 (interacts with) FNDC11"
"interacts with","BMAL2 (interacts with) LOC105375690","false","interacts with","BMAL2 (interacts with) LOC105375690"
"interacts with","BMAL2 (interacts with) SCN8A","false","interacts with","BMAL2 (interacts with) SCN8A"
"interacts with","ZBP1 (interacts with) SLC27A2","false","interacts with","ZBP1 (interacts with) SLC27A2"
"interacts with","GZMA (interacts with) CSAG3","false","interacts with","GZMA (interacts with) CSAG3"
"interacts with","ULBP2 (interacts with) ZNF560","false","interacts with","ULBP2 (interacts with) ZNF560"
"interacts with","TMPRSS3 (interacts with) PRSS21","false","interacts with","TMPRSS3 (interacts with) PRSS21"
"interacts with","TMPRSS3 (interacts with) BARX2","false","interacts with","TMPRSS3 (interacts with) BARX2"
"interacts with","BLM (interacts with) CYP26B1","false","interacts with","BLM (interacts with) CYP26B1"
"interacts with","TESMIN (interacts with) GOLGA2P5","false","interacts with","TESMIN (interacts with) GOLGA2P5"
"interacts with","TESMIN (interacts with) CRYBG2","false","interacts with","TESMIN (interacts with) CRYBG2"
"interacts with","TESMIN (interacts with) TMEM238","false","interacts with","TESMIN (interacts with) TMEM238"
"interacts with","LMO1 (interacts with) LOC105369685","false","interacts with","LMO1 (interacts with) LOC105369685"
"interacts with","LOC105369685 (interacts with) GIPC3","false","interacts with","LOC105369685 (interacts with) GIPC3"
"interacts with","MIR9898 (interacts with) AIM2","false","interacts with","MIR9898 (interacts with) AIM2"
"interacts with","MIR9898 (interacts with) HCAR3","false","interacts with","MIR9898 (interacts with) HCAR3"
"interacts with","MIR9898 (interacts with) MT1G","false","interacts with","MIR9898 (interacts with) MT1G"
"interacts with","MIR9898 (interacts with) MOCOS","false","interacts with","MIR9898 (interacts with) MOCOS"
"interacts with","ACAN (interacts with) LOC105370960","false","interacts with","ACAN (interacts with) LOC105370960"
"interacts with","ACAN (interacts with) C4orf19","false","interacts with","ACAN (interacts with) C4orf19"
"interacts with","ACAN (interacts with) LMOD3","false","interacts with","ACAN (interacts with) LMOD3"
"interacts with","ACAN (interacts with) OTOAP1","false","interacts with","ACAN (interacts with) OTOAP1"
"interacts with","HRC (interacts with) ATP1A2","false","interacts with","HRC (interacts with) ATP1A2"
"interacts with","HRC (interacts with) LOC101927272","false","interacts with","HRC (interacts with) LOC101927272"
"interacts with","AK5 (interacts with) LINC03016","false","interacts with","AK5 (interacts with) LINC03016"
"interacts with","SHANK1 (interacts with) LOC105376266","false","interacts with","SHANK1 (interacts with) LOC105376266"
"interacts with","SHANK1 (interacts with) LINC02340","false","interacts with","SHANK1 (interacts with) LINC02340"
"interacts with","ETV7 (interacts with) CYP2S1","false","interacts with","ETV7 (interacts with) CYP2S1"
"interacts with","SPOCD1 (interacts with) PTGS2","false","interacts with","SPOCD1 (interacts with) PTGS2"
"interacts with","PTGS2 (interacts with) PACERR","false","interacts with","PTGS2 (interacts with) PACERR"
"interacts with","LINC02084 (interacts with) DCC","false","interacts with","LINC02084 (interacts with) DCC"
"interacts with","ANOS1 (interacts with) HAS2","false","interacts with","ANOS1 (interacts with) HAS2"
"interacts with","HAS2 (interacts with) LOC105369551","false","interacts with","HAS2 (interacts with) LOC105369551"
"interacts with","PITX1 (interacts with) GLYATL1","false","interacts with","PITX1 (interacts with) GLYATL1"
"interacts with","RAB3B (interacts with) GLRA4","false","interacts with","RAB3B (interacts with) GLRA4"
"interacts with","GRIA4 (interacts with) RNF157-AS1","false","interacts with","GRIA4 (interacts with) RNF157-AS1"
"interacts with","GRIA4 (interacts with) RNF157","false","interacts with","GRIA4 (interacts with) RNF157"
"interacts with","RNF157-AS1 (interacts with) HOXB6","false","interacts with","RNF157-AS1 (interacts with) HOXB6"
"interacts with","ITPRIPL1 (interacts with) LINC01971","false","interacts with","ITPRIPL1 (interacts with) LINC01971"
"interacts with","SCN7A (interacts with) GALNT9","false","interacts with","SCN7A (interacts with) GALNT9"
"interacts with","FOXD1 (interacts with) NEURL1","false","interacts with","FOXD1 (interacts with) NEURL1"
"interacts with","FOXD1 (interacts with) FOXD2-AS1","false","interacts with","FOXD1 (interacts with) FOXD2-AS1"
"interacts with","FOXD1 (interacts with) SALL1","false","interacts with","FOXD1 (interacts with) SALL1"
"interacts with","SH2D4A (interacts with) SPINK1","false","interacts with","SH2D4A (interacts with) SPINK1"
"interacts with","SPINK1 (interacts with) KCNJ15","false","interacts with","SPINK1 (interacts with) KCNJ15"
"interacts with","BRME1 (interacts with) KCNF1","false","interacts with","BRME1 (interacts with) KCNF1"
"interacts with","KCNF1 (interacts with) BDKRB1","false","interacts with","KCNF1 (interacts with) BDKRB1"
"interacts with","LINC01614 (interacts with) FHAD1","false","interacts with","LINC01614 (interacts with) FHAD1"
"interacts with","LINC01614 (interacts with) LOC107984301","false","interacts with","LINC01614 (interacts with) LOC107984301"
"interacts with","RDM1 (interacts with) SOX2","false","interacts with","RDM1 (interacts with) SOX2"
"interacts with","NEURL3 (interacts with) HMSD","false","interacts with","NEURL3 (interacts with) HMSD"
"interacts with","HMSD (interacts with) TFAP2A-AS1","false","interacts with","HMSD (interacts with) TFAP2A-AS1"
"interacts with","ISOC1 (interacts with) ULBP1","false","interacts with","ISOC1 (interacts with) ULBP1"
"interacts with","ISOC1 (interacts with) IGF2BP1","false","interacts with","ISOC1 (interacts with) IGF2BP1"
"interacts with","ISOC1 (interacts with) LEFTY2","false","interacts with","ISOC1 (interacts with) LEFTY2"
"interacts with","ISOC1 (interacts with) HOXC9","false","interacts with","ISOC1 (interacts with) HOXC9"
"interacts with","ISOC1 (interacts with) LOC102723654","false","interacts with","ISOC1 (interacts with) LOC102723654"
"interacts with","ISOC1 (interacts with) SLAMF9","false","interacts with","ISOC1 (interacts with) SLAMF9"
"interacts with","ISOC1 (interacts with) SLC16A3","false","interacts with","ISOC1 (interacts with) SLC16A3"
"interacts with","ISOC1 (interacts with) HOXC11","false","interacts with","ISOC1 (interacts with) HOXC11"
"interacts with","LOC105372212 (interacts with) SERPIND1","false","interacts with","LOC105372212 (interacts with) SERPIND1"
"interacts with","LOC105372212 (interacts with) LOC105369965","false","interacts with","LOC105372212 (interacts with) LOC105369965"
"interacts with","FAM111B (interacts with) RNF157","false","interacts with","FAM111B (interacts with) RNF157"
"interacts with","TENM2 (interacts with) LOC105373150","false","interacts with","TENM2 (interacts with) LOC105373150"
"interacts with","TENM2 (interacts with) ESCO2","false","interacts with","TENM2 (interacts with) ESCO2"
"interacts with","POC1A (interacts with) LOC107984763","false","interacts with","POC1A (interacts with) LOC107984763"
"interacts with","SIX1 (interacts with) CDC20B","false","interacts with","SIX1 (interacts with) CDC20B"
"interacts with","SIX1 (interacts with) SMCO3","false","interacts with","SIX1 (interacts with) SMCO3"
"interacts with","SIX1 (interacts with) AQP7","false","interacts with","SIX1 (interacts with) AQP7"
"interacts with","MIR3185 (interacts with) PRAC2","false","interacts with","MIR3185 (interacts with) PRAC2"
"interacts with","MIR3185 (interacts with) LPAR3","false","interacts with","MIR3185 (interacts with) LPAR3"
"interacts with","MIR3185 (interacts with) MUC15","false","interacts with","MIR3185 (interacts with) MUC15"
"interacts with","CENPF (interacts with) TMEM163","false","interacts with","CENPF (interacts with) TMEM163"
"interacts with","BMAL2-AS1 (interacts with) PAX6","false","interacts with","BMAL2-AS1 (interacts with) PAX6"
"interacts with","SYT4 (interacts with) NOS2P3","false","interacts with","SYT4 (interacts with) NOS2P3"
"interacts with","LINC00944 (interacts with) DCSTAMP","false","interacts with","LINC00944 (interacts with) DCSTAMP"
"interacts with","DCSTAMP (interacts with) INHBA-AS1","false","interacts with","DCSTAMP (interacts with) INHBA-AS1"
