"interaction","name","selected","shared interaction","shared name"
"interacts with","LILRA5 (interacts with) BST2","false","interacts with","LILRA5 (interacts with) BST2"
"interacts with","LILRA5 (interacts with) MYO1G","false","interacts with","LILRA5 (interacts with) MYO1G"
"interacts with","LILRA5 (interacts with) C15orf48","false","interacts with","LILRA5 (interacts with) C15orf48"
"interacts with","LILRA5 (interacts with) IL7R","false","interacts with","LILRA5 (interacts with) IL7R"
"interacts with","LILRA5 (interacts with) LINC01857","false","interacts with","LILRA5 (interacts with) LINC01857"
"interacts with","LILRA5 (interacts with) LY75","false","interacts with","LILRA5 (interacts with) LY75"
"interacts with","LILRA5 (interacts with) PTPN22","false","interacts with","LILRA5 (interacts with) PTPN22"
"interacts with","LILRA5 (interacts with) ARHGAP30","false","interacts with","LILRA5 (interacts with) ARHGAP30"
"interacts with","LILRA5 (interacts with) UPP1","false","interacts with","LILRA5 (interacts with) UPP1"
"interacts with","LILRA5 (interacts with) FOSL1","false","interacts with","LILRA5 (interacts with) FOSL1"
"interacts with","LILRA5 (interacts with) ARL4C","false","interacts with","LILRA5 (interacts with) ARL4C"
"interacts with","LILRA5 (interacts with) PDCD1LG2","false","interacts with","LILRA5 (interacts with) PDCD1LG2"
"interacts with","LILRA5 (interacts with) CALHM6","false","interacts with","LILRA5 (interacts with) CALHM6"
"interacts with","LILRA5 (interacts with) CD52","false","interacts with","LILRA5 (interacts with) CD52"
"interacts with","LILRA5 (interacts with) CYTIP","false","interacts with","LILRA5 (interacts with) CYTIP"
"interacts with","LILRA5 (interacts with) DENND2D","false","interacts with","LILRA5 (interacts with) DENND2D"
"interacts with","LILRA5 (interacts with) SP140","false","interacts with","LILRA5 (interacts with) SP140"
"interacts with","LILRA5 (interacts with) APOC2","false","interacts with","LILRA5 (interacts with) APOC2"
"interacts with","LILRA5 (interacts with) DOK2","false","interacts with","LILRA5 (interacts with) DOK2"
"interacts with","LILRA5 (interacts with) PTAFR","false","interacts with","LILRA5 (interacts with) PTAFR"
"interacts with","LILRA5 (interacts with) FMNL1-DT","false","interacts with","LILRA5 (interacts with) FMNL1-DT"
"interacts with","LILRA5 (interacts with) APOBEC3G","false","interacts with","LILRA5 (interacts with) APOBEC3G"
"interacts with","LILRA5 (interacts with) TNFSF13B","false","interacts with","LILRA5 (interacts with) TNFSF13B"
"interacts with","LILRA5 (interacts with) EVI2B","false","interacts with","LILRA5 (interacts with) EVI2B"
"interacts with","LILRA5 (interacts with) TYMP","false","interacts with","LILRA5 (interacts with) TYMP"
"interacts with","LILRA5 (interacts with) CCRL2","false","interacts with","LILRA5 (interacts with) CCRL2"
"interacts with","LILRA5 (interacts with) GALNT6","false","interacts with","LILRA5 (interacts with) GALNT6"
"interacts with","LILRA5 (interacts with) APOC1","false","interacts with","LILRA5 (interacts with) APOC1"
"interacts with","LILRA5 (interacts with) KYNU","false","interacts with","LILRA5 (interacts with) KYNU"
"interacts with","LILRA5 (interacts with) TFEC","false","interacts with","LILRA5 (interacts with) TFEC"
"interacts with","LILRA5 (interacts with) LOC101928517","false","interacts with","LILRA5 (interacts with) LOC101928517"
"interacts with","LILRA5 (interacts with) CD6","false","interacts with","LILRA5 (interacts with) CD6"
"interacts with","LILRA5 (interacts with) P2RY6","false","interacts with","LILRA5 (interacts with) P2RY6"
"interacts with","LILRA5 (interacts with) CCL18","false","interacts with","LILRA5 (interacts with) CCL18"
"interacts with","LILRA5 (interacts with) LINC01943","false","interacts with","LILRA5 (interacts with) LINC01943"
"interacts with","LILRA5 (interacts with) BCL2A1","false","interacts with","LILRA5 (interacts with) BCL2A1"
"interacts with","LILRA5 (interacts with) LYZ","false","interacts with","LILRA5 (interacts with) LYZ"
"interacts with","LILRA5 (interacts with) UBASH3A","false","interacts with","LILRA5 (interacts with) UBASH3A"
"interacts with","LILRA5 (interacts with) IL1R2","false","interacts with","LILRA5 (interacts with) IL1R2"
"interacts with","LILRA5 (interacts with) ZBP1","false","interacts with","LILRA5 (interacts with) ZBP1"
"interacts with","LILRA5 (interacts with) SLAMF8","false","interacts with","LILRA5 (interacts with) SLAMF8"
"interacts with","LILRA5 (interacts with) IGSF6","false","interacts with","LILRA5 (interacts with) IGSF6"
"interacts with","LILRA5 (interacts with) TMEM244","false","interacts with","LILRA5 (interacts with) TMEM244"
"interacts with","LILRA5 (interacts with) CD3D","false","interacts with","LILRA5 (interacts with) CD3D"
"interacts with","LILRA5 (interacts with) SASH3","false","interacts with","LILRA5 (interacts with) SASH3"
"interacts with","LILRA5 (interacts with) NCF2","false","interacts with","LILRA5 (interacts with) NCF2"
"interacts with","LILRA5 (interacts with) CD300A","false","interacts with","LILRA5 (interacts with) CD300A"
"interacts with","LILRA5 (interacts with) TMEM156","false","interacts with","LILRA5 (interacts with) TMEM156"
"interacts with","LILRA5 (interacts with) EXOC3L4","false","interacts with","LILRA5 (interacts with) EXOC3L4"
"interacts with","LILRA5 (interacts with) ITGAL","false","interacts with","LILRA5 (interacts with) ITGAL"
"interacts with","LILRA5 (interacts with) CRTAM","false","interacts with","LILRA5 (interacts with) CRTAM"
"interacts with","LILRA5 (interacts with) CD300LF","false","interacts with","LILRA5 (interacts with) CD300LF"
"interacts with","LILRA5 (interacts with) OSCAR","false","interacts with","LILRA5 (interacts with) OSCAR"
"interacts with","LILRA5 (interacts with) CLDN14-AS1","false","interacts with","LILRA5 (interacts with) CLDN14-AS1"
"interacts with","LILRA5 (interacts with) CTSS","false","interacts with","LILRA5 (interacts with) CTSS"
"interacts with","LILRA5 (interacts with) LOC102723996","false","interacts with","LILRA5 (interacts with) LOC102723996"
"interacts with","LILRA5 (interacts with) HAVCR2","false","interacts with","LILRA5 (interacts with) HAVCR2"
"interacts with","LILRA5 (interacts with) LINC01615","false","interacts with","LILRA5 (interacts with) LINC01615"
"interacts with","LILRA5 (interacts with) SLA","false","interacts with","LILRA5 (interacts with) SLA"
"interacts with","LILRA5 (interacts with) APOBEC3H","false","interacts with","LILRA5 (interacts with) APOBEC3H"
"interacts with","LILRA5 (interacts with) HECW2-AS1","false","interacts with","LILRA5 (interacts with) HECW2-AS1"
"interacts with","LAPTM5 (interacts with) DOCK2","false","interacts with","LAPTM5 (interacts with) DOCK2"
"interacts with","LAPTM5 (interacts with) ANPEP","false","interacts with","LAPTM5 (interacts with) ANPEP"
"interacts with","LAPTM5 (interacts with) EXOC3L4","false","interacts with","LAPTM5 (interacts with) EXOC3L4"
"interacts with","LAPTM5 (interacts with) APBB1IP","false","interacts with","LAPTM5 (interacts with) APBB1IP"
"interacts with","LAPTM5 (interacts with) FOSL1","false","interacts with","LAPTM5 (interacts with) FOSL1"
"interacts with","LAPTM5 (interacts with) RGS1","false","interacts with","LAPTM5 (interacts with) RGS1"
"interacts with","LAPTM5 (interacts with) SLC1A3","false","interacts with","LAPTM5 (interacts with) SLC1A3"
"interacts with","LAPTM5 (interacts with) TNFRSF18","false","interacts with","LAPTM5 (interacts with) TNFRSF18"
"interacts with","LAPTM5 (interacts with) SLC37A2","false","interacts with","LAPTM5 (interacts with) SLC37A2"
"interacts with","LAPTM5 (interacts with) C1QB","false","interacts with","LAPTM5 (interacts with) C1QB"
"interacts with","LAPTM5 (interacts with) OTOAP1","false","interacts with","LAPTM5 (interacts with) OTOAP1"
"interacts with","LAPTM5 (interacts with) FFAR4","false","interacts with","LAPTM5 (interacts with) FFAR4"
"interacts with","PAQR4 (interacts with) SAP30","false","interacts with","PAQR4 (interacts with) SAP30"
"interacts with","PAQR4 (interacts with) CKAP2","false","interacts with","PAQR4 (interacts with) CKAP2"
"interacts with","PAQR4 (interacts with) FOXM1","false","interacts with","PAQR4 (interacts with) FOXM1"
"interacts with","PAQR4 (interacts with) EZH2","false","interacts with","PAQR4 (interacts with) EZH2"
"interacts with","PAQR4 (interacts with) C21orf58","false","interacts with","PAQR4 (interacts with) C21orf58"
"interacts with","PAQR4 (interacts with) CLSPN","false","interacts with","PAQR4 (interacts with) CLSPN"
"interacts with","SAP30 (interacts with) ADORA2B","false","interacts with","SAP30 (interacts with) ADORA2B"
"interacts with","SAP30 (interacts with) CDKN2C","false","interacts with","SAP30 (interacts with) CDKN2C"
"interacts with","SAP30 (interacts with) CDCA2","false","interacts with","SAP30 (interacts with) CDCA2"
"interacts with","SAP30 (interacts with) CLSPN","false","interacts with","SAP30 (interacts with) CLSPN"
"interacts with","SAP30 (interacts with) LRR1","false","interacts with","SAP30 (interacts with) LRR1"
"interacts with","SAP30 (interacts with) SLC25A40","false","interacts with","SAP30 (interacts with) SLC25A40"
"interacts with","SAP30 (interacts with) GRM4","false","interacts with","SAP30 (interacts with) GRM4"
"interacts with","SAP30 (interacts with) CDCA4","false","interacts with","SAP30 (interacts with) CDCA4"
"interacts with","SAP30 (interacts with) SPSB4","false","interacts with","SAP30 (interacts with) SPSB4"
"interacts with","SAP30 (interacts with) MYL11","false","interacts with","SAP30 (interacts with) MYL11"
"interacts with","SAP30 (interacts with) ASPM","false","interacts with","SAP30 (interacts with) ASPM"
"interacts with","SAP30 (interacts with) CDC6","false","interacts with","SAP30 (interacts with) CDC6"
"interacts with","SAP30 (interacts with) DIAPH3","false","interacts with","SAP30 (interacts with) DIAPH3"
"interacts with","SAP30 (interacts with) FAM72A","false","interacts with","SAP30 (interacts with) FAM72A"
"interacts with","SAP30 (interacts with) FAM72C","false","interacts with","SAP30 (interacts with) FAM72C"
"interacts with","SAP30 (interacts with) FANCI","false","interacts with","SAP30 (interacts with) FANCI"
"interacts with","SAP30 (interacts with) ANP32E","false","interacts with","SAP30 (interacts with) ANP32E"
"interacts with","SAP30 (interacts with) TMEM106C","false","interacts with","SAP30 (interacts with) TMEM106C"
"interacts with","SAP30 (interacts with) NEK2","false","interacts with","SAP30 (interacts with) NEK2"
"interacts with","SAP30 (interacts with) MCM2","false","interacts with","SAP30 (interacts with) MCM2"
"interacts with","SAP30 (interacts with) ADCY1","false","interacts with","SAP30 (interacts with) ADCY1"
"interacts with","SAP30 (interacts with) CKS2","false","interacts with","SAP30 (interacts with) CKS2"
"interacts with","SAP30 (interacts with) TPX2","false","interacts with","SAP30 (interacts with) TPX2"
"interacts with","SAP30 (interacts with) SKA3","false","interacts with","SAP30 (interacts with) SKA3"
"interacts with","SAP30 (interacts with) ZNF367","false","interacts with","SAP30 (interacts with) ZNF367"
"interacts with","SAP30 (interacts with) TCF19","false","interacts with","SAP30 (interacts with) TCF19"
"interacts with","SAP30 (interacts with) CDKN2D","false","interacts with","SAP30 (interacts with) CDKN2D"
"interacts with","SAP30 (interacts with) CKAP2","false","interacts with","SAP30 (interacts with) CKAP2"
"interacts with","SAP30 (interacts with) KIF18B","false","interacts with","SAP30 (interacts with) KIF18B"
"interacts with","SAP30 (interacts with) PMAIP1","false","interacts with","SAP30 (interacts with) PMAIP1"
"interacts with","SAP30 (interacts with) KIF14","false","interacts with","SAP30 (interacts with) KIF14"
"interacts with","SAP30 (interacts with) FANCD2","false","interacts with","SAP30 (interacts with) FANCD2"
"interacts with","SAP30 (interacts with) LOC107986126","false","interacts with","SAP30 (interacts with) LOC107986126"
"interacts with","SAP30 (interacts with) NCAPG","false","interacts with","SAP30 (interacts with) NCAPG"
"interacts with","SAP30 (interacts with) RAD18","false","interacts with","SAP30 (interacts with) RAD18"
"interacts with","SAP30 (interacts with) MYBL1","false","interacts with","SAP30 (interacts with) MYBL1"
"interacts with","SAP30 (interacts with) RAD51","false","interacts with","SAP30 (interacts with) RAD51"
"interacts with","SAP30 (interacts with) NCAPG2","false","interacts with","SAP30 (interacts with) NCAPG2"
"interacts with","SAP30 (interacts with) NUSAP1","false","interacts with","SAP30 (interacts with) NUSAP1"
"interacts with","SAP30 (interacts with) DSCAML1","false","interacts with","SAP30 (interacts with) DSCAML1"
"interacts with","SAP30 (interacts with) CENPF","false","interacts with","SAP30 (interacts with) CENPF"
"interacts with","SAP30 (interacts with) RIBC2","false","interacts with","SAP30 (interacts with) RIBC2"
"interacts with","SAP30 (interacts with) CIP2A","false","interacts with","SAP30 (interacts with) CIP2A"
"interacts with","SAP30 (interacts with) DEPDC1","false","interacts with","SAP30 (interacts with) DEPDC1"
"interacts with","SAP30 (interacts with) LRRIQ3","false","interacts with","SAP30 (interacts with) LRRIQ3"
"interacts with","SAP30 (interacts with) BRIP1","false","interacts with","SAP30 (interacts with) BRIP1"
"interacts with","SAP30 (interacts with) MCM6","false","interacts with","SAP30 (interacts with) MCM6"
"interacts with","SAP30 (interacts with) EZH2","false","interacts with","SAP30 (interacts with) EZH2"
"interacts with","SAP30 (interacts with) LOC100294145","false","interacts with","SAP30 (interacts with) LOC100294145"
"interacts with","SAP30 (interacts with) GTSE1","false","interacts with","SAP30 (interacts with) GTSE1"
"interacts with","SAP30 (interacts with) FAM72B","false","interacts with","SAP30 (interacts with) FAM72B"
"interacts with","SAP30 (interacts with) LCORL","false","interacts with","SAP30 (interacts with) LCORL"
"interacts with","SAP30 (interacts with) KNL1","false","interacts with","SAP30 (interacts with) KNL1"
"interacts with","SAP30 (interacts with) RMI2","false","interacts with","SAP30 (interacts with) RMI2"
"interacts with","SAP30 (interacts with) GARNL3","false","interacts with","SAP30 (interacts with) GARNL3"
"interacts with","SAP30 (interacts with) CENPL","false","interacts with","SAP30 (interacts with) CENPL"
"interacts with","SAP30 (interacts with) CCNE1","false","interacts with","SAP30 (interacts with) CCNE1"
"interacts with","SAP30 (interacts with) MASTL","false","interacts with","SAP30 (interacts with) MASTL"
"interacts with","SAP30 (interacts with) TNNI1","false","interacts with","SAP30 (interacts with) TNNI1"
"interacts with","SAP30 (interacts with) CEP55","false","interacts with","SAP30 (interacts with) CEP55"
"interacts with","SAP30 (interacts with) FBXO5","false","interacts with","SAP30 (interacts with) FBXO5"
"interacts with","SAP30 (interacts with) CA2","false","interacts with","SAP30 (interacts with) CA2"
"interacts with","SAP30 (interacts with) RBL1","false","interacts with","SAP30 (interacts with) RBL1"
"interacts with","SAP30 (interacts with) LINC01238","false","interacts with","SAP30 (interacts with) LINC01238"
"interacts with","SAP30 (interacts with) LOC105370705","false","interacts with","SAP30 (interacts with) LOC105370705"
"interacts with","SAP30 (interacts with) ZNF503","false","interacts with","SAP30 (interacts with) ZNF503"
"interacts with","SAP30 (interacts with) CHAF1A","false","interacts with","SAP30 (interacts with) CHAF1A"
"interacts with","SAP30 (interacts with) WDR76","false","interacts with","SAP30 (interacts with) WDR76"
"interacts with","SAP30 (interacts with) LINC02849","false","interacts with","SAP30 (interacts with) LINC02849"
"interacts with","SAP30 (interacts with) MND1","false","interacts with","SAP30 (interacts with) MND1"
"interacts with","SAP30 (interacts with) LOC105370960","false","interacts with","SAP30 (interacts with) LOC105370960"
"interacts with","SAP30 (interacts with) KIF23","false","interacts with","SAP30 (interacts with) KIF23"
"interacts with","SAP30 (interacts with) PI4K2B","false","interacts with","SAP30 (interacts with) PI4K2B"
"interacts with","SAP30 (interacts with) BUB1B","false","interacts with","SAP30 (interacts with) BUB1B"
